latitude,longitude,bathrooms,beds,price,cleaning_fee,extra_people,minimum_nights,maximum_nights,availability_30,number_of_reviews,review_scores_rating,review_scores_location,calculated_host_listings_count,days_with_abnb,neighbourhood_cleansed_dAlki,neighbourhood_cleansed_dArbor Heights,neighbourhood_cleansed_dAtlantic,neighbourhood_cleansed_dBelltown,neighbourhood_cleansed_dBitter Lake,neighbourhood_cleansed_dBriarcliff,neighbourhood_cleansed_dBrighton,neighbourhood_cleansed_dBroadview,neighbourhood_cleansed_dBroadway,neighbourhood_cleansed_dBryant,neighbourhood_cleansed_dCedar Park,neighbourhood_cleansed_dCentral Business District,neighbourhood_cleansed_dColumbia City,neighbourhood_cleansed_dCrown Hill,neighbourhood_cleansed_dDunlap,neighbourhood_cleansed_dEast Queen Anne,neighbourhood_cleansed_dEastlake,neighbourhood_cleansed_dFairmount Park,neighbourhood_cleansed_dFauntleroy,neighbourhood_cleansed_dFirst Hill,neighbourhood_cleansed_dFremont,neighbourhood_cleansed_dGatewood,neighbourhood_cleansed_dGenesee,neighbourhood_cleansed_dGeorgetown,neighbourhood_cleansed_dGreen Lake,neighbourhood_cleansed_dGreenwood,neighbourhood_cleansed_dHaller Lake,neighbourhood_cleansed_dHarrison/Denny-Blaine,neighbourhood_cleansed_dHigh Point,neighbourhood_cleansed_dHighland Park,neighbourhood_cleansed_dHolly Park,neighbourhood_cleansed_dIndustrial District,neighbourhood_cleansed_dInterbay,neighbourhood_cleansed_dInternational District,neighbourhood_cleansed_dLaurelhurst,neighbourhood_cleansed_dLawton Park,neighbourhood_cleansed_dLeschi,neighbourhood_cleansed_dLower Queen Anne,neighbourhood_cleansed_dLoyal Heights,neighbourhood_cleansed_dMadison Park,neighbourhood_cleansed_dMadrona,neighbourhood_cleansed_dMann,neighbourhood_cleansed_dMaple Leaf,neighbourhood_cleansed_dMatthews Beach,neighbourhood_cleansed_dMeadowbrook,neighbourhood_cleansed_dMid-Beacon Hill,neighbourhood_cleansed_dMinor,neighbourhood_cleansed_dMontlake,neighbourhood_cleansed_dMount Baker,neighbourhood_cleansed_dNorth Admiral,neighbourhood_cleansed_dNorth Beach/Blue Ridge,neighbourhood_cleansed_dNorth Beacon Hill,neighbourhood_cleansed_dNorth College Park,neighbourhood_cleansed_dNorth Delridge,neighbourhood_cleansed_dNorth Queen Anne,neighbourhood_cleansed_dOlympic Hills,neighbourhood_cleansed_dPhinney Ridge,neighbourhood_cleansed_dPike-Market,neighbourhood_cleansed_dPinehurst,neighbourhood_cleansed_dPioneer Square,neighbourhood_cleansed_dPortage Bay,neighbourhood_cleansed_dRainier Beach,neighbourhood_cleansed_dRavenna,neighbourhood_cleansed_dRiverview,neighbourhood_cleansed_dRoosevelt,neighbourhood_cleansed_dRoxhill,neighbourhood_cleansed_dSeaview,neighbourhood_cleansed_dSeward Park,neighbourhood_cleansed_dSouth Beacon Hill,neighbourhood_cleansed_dSouth Delridge,neighbourhood_cleansed_dSouth Lake Union,neighbourhood_cleansed_dSouth Park,neighbourhood_cleansed_dSoutheast Magnolia,neighbourhood_cleansed_dStevens,neighbourhood_cleansed_dSunset Hill,neighbourhood_cleansed_dUniversity District,neighbourhood_cleansed_dVictory Heights,neighbourhood_cleansed_dView Ridge,neighbourhood_cleansed_dWallingford,neighbourhood_cleansed_dWedgwood,neighbourhood_cleansed_dWest Queen Anne,neighbourhood_cleansed_dWest Woodland,neighbourhood_cleansed_dWestlake,neighbourhood_cleansed_dWhittier Heights,neighbourhood_cleansed_dWindermere,neighbourhood_cleansed_dYesler Terrace,room_type_dPrivate room,room_type_dShared room,bed_type_dCouch,bed_type_dFuton,bed_type_dPull-out Sofa,bed_type_dReal Bed,instant_bookable_dt,require_guest_phone_verification_dt,host_response_time_Imputed_dwithin a day,host_response_time_Imputed_dwithin a few hours,host_response_time_Imputed_dwithin an hour,host_is_superhost_Imputed_dt,host_identity_verified_Imputed_dt,property_type_Imputed_dBed & Breakfast,property_type_Imputed_dBoat,property_type_Imputed_dBungalow,property_type_Imputed_dCabin,property_type_Imputed_dCamper/RV,property_type_Imputed_dChalet,property_type_Imputed_dCondominium,property_type_Imputed_dDorm,property_type_Imputed_dHouse,property_type_Imputed_dLoft,property_type_Imputed_dOther,property_type_Imputed_dTent,property_type_Imputed_dTownhouse,property_type_Imputed_dTreehouse,property_type_Imputed_dYurt
47.61171392994842,-122.32860197178177,1.0,1.0,129.0,50.0,0.0,1,30,16,31,97.0,10.0,7,754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.60666130176686,-122.32779217432402,1.0,1.0,145.0,40.0,0.0,2,1125,3,10,100.0,10.0,1,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.60956657229394,-122.32771243284249,0.5,1.0,250.0,0.0,0.0,1,1125,0,0,94.53926206244087,9.608915586468543,1,285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47.606737036035156,-122.32590391588221,1.0,1.0,99.0,0.0,0.0,2,10,16,46,97.0,10.0,1,847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61181239415386,-122.32924446230871,1.0,2.0,230.0,95.0,0.0,3,365,22,2,100.0,10.0,6,2168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61088532713274,-122.32488325524339,1.0,1.0,109.0,60.0,20.0,2,1125,3,1,100.0,10.0,3,857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.608418792832616,-122.32420051784365,1.0,1.0,85.0,15.0,15.0,1,4,0,16,95.0,10.0,2,1368.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61165691358035,-122.32319883241681,1.0,1.0,120.0,0.0,0.0,6,1125,15,1,100.0,10.0,1,795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.60779422764064,-122.32746298526035,1.0,2.0,150.0,60.0,50.0,1,1125,30,1,80.0,10.0,1,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61386974982458,-122.32655013742577,1.0,1.0,115.0,50.0,0.0,1,50,20,71,94.0,10.0,7,754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.60941774977953,-122.3286885452584,1.0,1.0,130.0,50.0,15.0,1,1125,0,3,93.0,10.0,2,1285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.612294184512976,-122.32965424649244,1.0,1.0,129.0,100.0,15.0,3,180,0,3,87.0,9.0,4,217.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47.60789080549439,-122.3278083773261,1.0,1.0,129.0,60.0,20.0,2,1125,27,55,98.0,10.0,3,857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61172003131037,-122.33042524699611,2.0,4.0,195.0,135.0,0.0,3,1125,30,14,90.0,9.0,9,613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.611603406666774,-122.31722940114929,2.0,2.0,500.0,0.0,0.0,5,7,30,1,100.0,10.0,2,1083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61191940800439,-122.33033455666546,2.0,3.0,195.0,0.0,0.0,3,29,26,84,98.0,10.0,2,2338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61182838663142,-122.32941397086329,1.0,1.0,250.0,0.0,0.0,1,1125,0,0,94.53926206244087,9.608915586468543,1,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.607951260660506,-122.32823748227949,1.0,1.0,100.0,60.0,15.0,2,100,25,45,89.0,9.0,1,842.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.606807717265475,-122.32898000296065,1.0,1.0,110.0,60.0,20.0,2,1125,29,16,100.0,10.0,3,890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.611866199276506,-122.3285520217916,1.0,2.0,121.0,60.0,17.0,3,1125,21,66,95.0,10.0,4,831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61354857519745,-122.32130539888736,1.0,1.0,139.0,60.0,0.0,3,90,6,11,98.0,10.0,6,1413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61313839605288,-122.32516160019074,1.0,2.0,120.0,20.0,10.0,2,1125,0,26,94.0,10.0,1,328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61145048591772,-122.33108396142686,1.0,1.0,110.0,50.0,0.0,3,29,21,53,98.0,10.0,1,504.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61322587660342,-122.32360094275141,1.0,1.0,69.0,69.0,0.0,1,20,0,25,78.0,9.0,1,586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61048943396307,-122.32532929385854,1.0,2.0,100.0,0.0,0.0,1,1125,0,0,94.53926206244087,9.608915586468543,1,595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61159541550975,-122.33076216404459,1.0,2.0,150.0,50.0,5.0,3,1125,2,65,94.0,10.0,2,1348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61246834969736,-122.33005311469508,1.5,4.0,215.0,135.0,0.0,3,1125,22,12,97.0,10.0,9,613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47.609716454718885,-122.32472462559878,1.0,1.0,40.0,0.0,0.0,1,3,22,0,94.53926206244087,9.608915586468543,2,427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.612627845300715,-122.32458051327824,1.0,1.0,103.0,0.0,30.0,1,1125,7,7,91.0,10.0,1,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.611481116658794,-122.32912106367388,1.0,3.0,175.0,95.0,15.0,3,90,26,75,94.0,10.0,1,1659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.60907506730185,-122.32305002856279,1.0,1.0,139.0,60.0,15.0,14,1125,30,68,95.0,10.0,3,857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.60884940522395,-122.32175366243023,1.0,1.0,66.0,0.0,0.0,1,1125,18,11,96.0,10.0,3,459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47.6124791346092,-122.32374712347256,1.0,2.0,85.0,0.0,85.0,1,1125,0,7,83.0,10.0,1,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.60967014995582,-122.32292569153772,1.0,1.0,65.0,30.0,25.0,1,1125,24,0,94.53926206244087,9.608915586468543,6,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.611002651020115,-122.32880399937044,1.0,1.0,100.0,50.0,0.0,4,1125,28,49,98.0,10.0,1,838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.613273759033916,-122.32223758585812,1.0,3.0,174.0,60.0,0.0,3,90,25,14,96.0,9.0,6,1413.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.609225257375385,-122.32310136961591,2.0,2.0,200.0,110.0,30.0,2,1125,18,2,100.0,10.0,3,857.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61365053599741,-122.32101464132357,1.0,1.0,120.0,50.0,0.0,2,45,16,36,98.0,10.0,7,754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61129002208384,-122.32894250103138,2.0,2.0,90.0,101.0,50.0,1,10,15,1,100.0,10.0,1,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.61154264157813,-122.32868197954168,1.0,1.0,78.0,20.0,20.0,2,1125,25,12,97.0,10.0,3,427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
